,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund
4488,161610.SZ,融通领先成长混合(LOF)A/B,"邹曦,何龙",刘模林(20070430-20110122) 陈文涛(20070430-20100313) 管文浩(20100313-20130207) 余志勇(20120810-20141224) 刘格菘(20141224-20170218) 伍文友(20150829-20180823) 邹曦(20170218-至今) 何龙(20180823-至今),否,混合型基金,偏股混合型基金,1167878231.29,16.430136986301,,86.897991366857
4489,161706.SZ,招商优质成长混合(LOF),贾成东,张冰(20051117-20110728) 张慎平(20110729-20140613) 王忠波(20140613-20170107) 孙振峰(20160120-20170601) 付斌(20170601-20190413) 贾成东(20170629-至今),否,混合型基金,偏股混合型基金,1569054660.46,17.879452054795,,83.911250169832
4494,161810.SZ,银华内需精选混合(LOF),"王利刚,刘辉",齐海滔(20090701-20101229) 徐子涵(20100621-20130625) 邹积建(20111130-20160708) 倪明(20160708-20170904) 刘辉(20170315-至今) 王利刚(20210426-至今),否,混合型基金,偏股混合型基金,2199887441.86,14.257534246575,,94.676061225615
4498,161903.SZ,万家优选,黄兴亮,蔡立辉(20050715-20070210) 张珣(20060715-20071026) 欧庆铃(20071026-20080927) 鞠英利(20080927-20110706) 吴印(20110608-20141008) 朱颖(20111111-20150212) 马云飞(20120204-20130525) 章恒(20150212-20160123) 莫海波(20150506-20161028) 孙远慧(20160323-20180816) 高源(20180315-20190322) 黄兴亮(20190302-至今),否,混合型基金,偏股混合型基金,8462237364.13,18.221917808219,,92.883292974825
4501,162006.SZ,长城久富混合(LOF)A,陈良栋,项志群(20070212-20080205) 李硕(20080205-20090305) 徐九龙(20080205-20090305) 韩刚(20090106-20090922) 杨建华(20090922-20160906) 何以广(20160906-20181228) 陈良栋(20181228-至今),否,混合型基金,偏股混合型基金,2760423285.47,16.641095890411,,91.003918711755
4504,162605.SZ,景顺长城鼎益混合(LOF)A,刘彦春,王新艳(20050316-20090317) 涂强(20090317-20090919) 张继荣(20090919-20150709) 刘彦春(20150710-至今),否,混合型基金,偏股混合型基金,14025282636.49,18.553424657534,,93.846354069154
4506,162703.SZ,广发小盘成长混合(LOF)A,刘格菘,陈仕德(20050202-20150613) 江涌(20050203-20060526) 李险峰(20150613-20170619) 刘格菘(20170619-至今),否,混合型基金,偏股混合型基金,6970389023.43,18.668493150685,,88.085396910207
4509,163302.SZ,大摩资源优选混合(LOF),"沈菁,徐达",冀洪涛(20050927-20080426) 何滨(20080425-20130816) 徐强(20110622-20120428) 卞亚军(20130628-20150123) 孙海波(20150110-20160618) 王大鹏(20150122-20170629) 徐达(20160617-至今) 沈菁(20230228-至今),否,混合型基金,灵活配置型基金,405728793.86,18.019178082192,,90.43121473321
4511,163406.SZ,兴全合润混合,"谢治宇,叶峰",张惠萍(20100422-20130207) 王海涛(20100525-20120221) 谢治宇(20130129-至今) 叶峰(20230104-至今),否,混合型基金,偏股混合型基金,24423759294.45,13.449315068493,,93.401975150008
4512,163409.SZ,兴全绿色投资混合(LOF),邹欣,陈锦泉(20110506-20150203) 傅鹏博(20110506-20130118) 杨岳斌(20141208-20170713) 邹欣(20170629-至今),否,混合型基金,偏股混合型基金,5369991726.520001,12.41095890411,,92.637544954725
4513,163412.SZ,兴全轻资产混合(LOF),董理,陈扬帆(20120405-20150105) 谢治宇(20141208-20180503) 董理(20171123-至今),否,混合型基金,偏股混合型基金,4244375961.4,11.493150684932,,87.89720968308
4514,163415.SZ,兴全商业模式混合(LOF),乔迁,董承非(20121218-20131223) 吴圣涛(20121218-20180710) 谢治宇(20150327-20150511) 乔迁(20180710-至今),否,混合型基金,偏股混合型基金,11277183326.0,10.78904109589,,93.247118915108
4517,163503.SZ,天治核心成长混合(LOF),"许家涵,李申",余明元(20060120-20081101) 吴鹏(20060914-20070413) 吴涛(20080411-20110909) 秦海燕(20101231-20150612) 许家涵(20150602-至今) 李申(20230727-至今),否,混合型基金,偏股混合型基金,295242954.88,17.704109589041,,93.930691596931
4521,165313.SZ,建信优势动力混合(LOF),姜锋,姜锋(20130319-至今) 万志勇(20130319-20150928),否,混合型基金,偏股混合型基金,496130843.22,10.539726027397,,80.00817226636
4523,165512.SZ,中信保诚新机遇混合(LOF),"吴振华,吴昊",刘浩(20110801-20120929) 杨建标(20120828-20150521) 聂炜(20140915-20170213) 吴昊(20151118-至今) 吴振华(20230705-至今),否,混合型基金,偏股混合型基金,11646258.14,12.172602739726,,90.598896857356
4528,166001.SZ,中欧新趋势混合(LOF)A,周蔚文,殷觅智(20070129-20090720) 王磊(20080902-20100904) 王海(20100902-20120118) 刘水云(20101230-20130228) 周蔚文(20110816-至今) 魏博(20120815-20140110) 林英睿(20150529-20160617),否,混合型基金,偏股混合型基金,2915285827.09,16.679452054795,,86.654366979541
4529,166006.SZ,中欧行业成长混合(LOF)A,"尹为醇,王培",沈洋(20091230-20120118) 王海(20120118-20140110) 魏博(20140110-20150116) 曹剑飞(20140818-20160408) 李欣(20160108-20190820) 王培(20170726-至今) 尹为醇(20220707-至今),否,混合型基金,偏股混合型基金,2447783677.45,13.758904109589,,90.517970389342
4530,166009.SZ,中欧新动力混合(LOF)A,王健,苟开红(20110210-20150529) 袁争光(20150529-20170616) 王健(20161103-至今) 孔晓语(20170621-20180919) 许文星(20180416-20230217),否,混合型基金,偏股混合型基金,1364793439.1,12.643835616438,,89.895360996313
4533,166024.SZ,中欧恒利三年定期开放混合,"曹名长,罗佳明,沈悦",曹名长(20171101-至今) 卢博森(20180328-20200731) 沈悦(20200731-至今) 罗佳明(20231027-至今),否,混合型基金,偏股混合型基金,433631457.07,5.9150684931507,,98.932106470944
4543,168101.SZ,九泰锐智事件驱动混合(LOF),刘开运,刘开运(20150814-至今),否,混合型基金,灵活配置型基金,46049281.1,8.1342465753425,,93.547495185544
4544,168102.SZ,九泰锐富事件驱动混合(LOF)A,"袁多武,刘开运",刘开运(20160204-至今) 刘心任(20181130-20220802) 袁多武(20220817-至今),否,混合型基金,灵活配置型基金,180581776.92,7.6575342465753,,83.294463527006
4570,501038.SH,银华明择多策略定期开放混合,"倪明,苏静然",李晓星(20170811-20201120) 苏静然(20170811-至今) 倪明(20170811-至今) 张萍(20181106-20200902),否,混合型基金,偏股混合型基金,241391492.59,6.1397260273973,,71.045517549074
4575,501046.SH,财通福鑫定开混合发起,金梓才,姚思劼(20171023-20190711) 金梓才(20180521-至今) 梁辰(20200914-20220304),否,混合型基金,灵活配置型基金,188789228.69,5.9397260273973,,93.463878566789
4576,501049.SH,东方红睿玺三年定开混合A,"王延飞,张伟锋",王延飞(20171115-至今) 张伟锋(20201221-至今),否,混合型基金,灵活配置型基金,13051649996.81,5.8767123287671,,95.944002999926
4577,501051.SH,圆信汇利,邹维,洪流(20171130-20190131) 李明阳(20171205-20211119) 邹维(20190125-至今),否,混合型基金,偏股混合型基金,177195410.5,5.8356164383562,,93.752826346481
4630,000011.OF,华夏大盘精选混合A/B,陈伟彦,蒋征(20040811-20060524) 王亚伟(20051231-20120504) 巩怀志(20120504-20130628) 程海泳(20130628-20130923) 孙彬(20130923-20150227) 任竞辉(20140718-20151015) 佟巍(20150227-20170502) 阳琨(20150901-20170502) 陈伟彦(20170502-至今),否,混合型基金,灵活配置型基金,3746449851.29,19.147945205479,,92.055946697698
4631,000017.OF,财通可持续混合,夏钦,吴松凯(20130327-20140414) 赵媛媛(20130327-20140414) 赵艰申(20130826-20150716) 金梓才(20150713-20180307) 夏钦(20160511-至今),否,混合型基金,偏股混合型基金,94271429.29,10.517808219178,,92.714774018252
4632,000020.OF,景顺长城品质投资混合A,詹成,余广(20130319-20170105) 詹成(20151229-至今),否,混合型基金,偏股混合型基金,440663647.31,10.539726027397,,85.465789664815
4633,000021.OF,华夏优势增长混合,郑晓辉,张益驰(20061124-20090721) 刘文动(20090721-20120229) 巩怀志(20100116-20130628) 罗泽萍(20120120-20140317) 郑晓辉(20130510-至今) 孙振峰(20130628-20150804) 钱悦(20130628-20151225) 孙轶佳(20151119-20190321) 刘平(20151130-20200728),否,混合型基金,偏股混合型基金,4797661484.45,16.860273972603,,87.547999717023
4636,000031.OF,华夏复兴混合A,周克平,童汀(20070910-20090105) 孙建冬(20080123-20100204) 程海泳(20100204-20130923) 崔同魁(20120716-20150107) 刘金玉(20140117-20170106) 赵航(20150107-20190321) 周克平(20190124-至今),否,混合型基金,偏股混合型基金,1969349862.96,16.065753424658,,92.449621563448
4637,000039.OF,农银高增长混合,张燕,曹剑飞(20130326-20140415) 凌晨(20131107-20170321) 张燕(20170321-至今),否,混合型基金,偏股混合型基金,250746069.44,10.520547945205,,90.134353170422
4647,000083.OF,汇添富消费行业混合,胡昕炜,朱晓亮(20130503-20160408) 胡昕炜(20160408-至今),否,混合型基金,偏股混合型基金,15596355024.62,10.416438356164,,89.992343044281
4649,000117.OF,广发轮动配置混合,吴兴武,朱纪刚(20130528-20150217) 吴兴武(20150212-至今),否,混合型基金,偏股混合型基金,332678329.93,10.347945205479,,84.777540556773
4650,000120.OF,中银美丽中国混合,严菲,陈军(20130607-20160120) 王伟(20150211-20191021) 严菲(20160120-至今),否,混合型基金,偏股混合型基金,44513235.0,10.320547945205,,78.162271423319
4654,000127.OF,农银行业领先混合,张峰,徐莉(20130625-20150612) 赵谦(20150606-20160308) 张峰(20150917-至今),否,混合型基金,偏股混合型基金,773371549.13,10.271232876712,,79.109207186151
4658,000167.OF,广发聚优灵活配置混合A,张东一,刘明月(20130911-20141224) 唐晓斌(20141224-20180109) 张东一(20160726-至今),否,混合型基金,灵活配置型基金,256760023.17,10.057534246575,,94.510153681258
4659,000172.OF,华泰柏瑞量化增强混合A,"田汉卿,徐帅宇",田汉卿(20130802-至今) 徐帅宇(20220805-至今),否,混合型基金,偏股混合型基金,1292829166.51,10.167123287671,,93.272706394756
4660,000173.OF,汇添富美丽30混合A,王栩,王栩(20130625-至今),否,混合型基金,偏股混合型基金,1290427535.52,10.271232876712,,93.107748914955
4671,000242.OF,景顺长城策略精选灵活配置混合A,张靖,王鹏辉(20130807-20150122) 张靖(20141025-至今),否,混合型基金,灵活配置型基金,3014864292.61,10.153424657534,,90.371666930547
4672,000251.OF,工银金融地产混合A,鄢耀,王君正(20130826-20220909) 鄢耀(20130826-至今) 甘宗卫(20160927-20190412),否,混合型基金,偏股混合型基金,2660002897.97,10.101369863014,,92.723260771252
4674,000263.OF,工银信息产业混合A,单文,曹冠业(20131111-20140612) 刘天任(20131111-20170822) 王烁杰(20140428-20170519) 单文(20170725-至今),否,混合型基金,偏股混合型基金,1227090269.78,9.8904109589041,,87.53288775792
4675,000264.OF,博时内需增长混合A,"陈雷,刘阳",王燕(20130715-20160801) 刘阳(20150707-至今) 陈雷(20170310-至今),否,混合型基金,灵活配置型基金,178607414.12,10.216438356164,,77.983652276954
4679,000294.OF,华安生态优先混合A,陈媛,李冠宇(20131128-20141230) 施卫平(20140430-20150626) 翁启森(20150616-20160921) 刘伟亭(20150925-20180514) 陈媛(20180226-至今),否,混合型基金,偏股混合型基金,1730432476.61,9.8438356164384,,89.721782796491
4680,000308.OF,建信创新中国混合,邵卓,乔林建(20130924-20150522) 邵卓(20150522-至今),否,混合型基金,偏股混合型基金,1033880451.18,10.021917808219,,88.682496065531
4685,000339.OF,长城医疗保健混合A,谭小兵,徐九龙(20140228-20160301) 谭小兵(20160203-至今) 陈蔚丰(20211108-20221028),否,混合型基金,偏股混合型基金,614608499.76,9.5917808219178,,90.254579197485
4686,000354.OF,长盛城镇化主题混合A,代毅,王克玉(20131112-20150514) 王宁(20131112-20170411) 乔培涛(20170411-20180914) 代毅(20180605-至今),否,混合型基金,偏股混合型基金,50492532.93,9.8876712328767,,90.695940925009
4690,000390.OF,华商优势行业混合,周海栋,田明圣(20131211-20151008) 吴鹏飞(20131211-20160829) 周海栋(20160805-至今),否,混合型基金,灵活配置型基金,7680884468.03,9.8082191780822,,89.512824987763
4693,000408.OF,民生加银城镇化混合A,柳世庆,蔡锋亮(20131212-20160704) 黄一明(20131212-20170331) 柳世庆(20170331-至今),否,混合型基金,灵活配置型基金,439029857.93,9.8054794520548,,87.359971462673
4706,000480.OF,东方红新动力混合A,周云,杨达治(20140128-20151209) 周云(20150914-至今) 孙伟(20160122-20170412),否,混合型基金,灵活配置型基金,1676034007.81,9.6767123287671,,76.571237994497
4711,000520.OF,上银新兴价值成长混合,赵治烨,高云志(20140506-20150525) 慕浩(20150127-20150615) 赵治烨(20150513-至今) 常璐(20171206-20180328),否,混合型基金,灵活配置型基金,385315183.17,9.4082191780822,,84.087008903839
4712,000522.OF,华润元大信息传媒科技混合A,刘宏毅,张仲维(20140331-20150508) 杨伟(20150508-20160812) 袁华涛(20160805-20190916) 石武斌(20170801-20190220) 李仆(20180822-20211103) 刘宏毅(20190214-至今),否,混合型基金,偏股混合型基金,160501837.63,9.5068493150685,,69.820983817116
4715,000527.OF,南方新优享灵活配置混合A,章晖,史博(20140226-20181116) 章晖(20150528-至今),否,混合型基金,灵活配置型基金,3590657648.52,9.5972602739726,,84.900169241996
4727,000551.OF,中信保诚幸福消费混合,"管嘉琪,闾志刚",杨建标(20140429-20150521) 张光成(20150430-20191118) 闾志刚(20160926-至今) 管嘉琪(20220713-至今),否,混合型基金,偏股混合型基金,976497878.22,9.427397260274,,91.419707374815
4739,000589.OF,光大保德信银发商机混合A,陈栋,王健(20140429-20150530) 陈栋(20150414-至今),否,混合型基金,偏股混合型基金,69138606.38,9.427397260274,,87.481045857795
4742,000595.OF,嘉实泰和混合,归凯,张弢(20140404-20141230) 王汉博(20141126-20160310) 归凯(20160310-至今),否,混合型基金,灵活配置型基金,3573090107.99,9.4958904109589,,87.518208218071
4747,000609.OF,华商新量化混合A,邓默,费鹏(20140605-20151105) 邓默(20150909-至今) 王东旋(20150909-20170426),否,混合型基金,灵活配置型基金,218594286.71,9.3260273972603,,83.319990848067
4748,000612.OF,华宝生态中国混合A,夏林锋,邵喆阳(20140613-20150217) 沈梦圆(20140830-20141128) 夏林锋(20150217-至今) 区伟良(20150409-20180702),否,混合型基金,偏股混合型基金,1194252037.06,9.3041095890411,,92.204123148763
4749,000619.OF,东方红产业升级混合,王延飞,杨达治(20140606-20151209) 王延飞(20150626-至今),否,混合型基金,灵活配置型基金,4108332690.37,9.3232876712329,,92.057974132309
4752,000646.OF,华润元大量化优选混合A,李武群,李湘杰(20140818-20150923) 朱艳(20141104-20150707) 袁华涛(20150916-20191011) 石武斌(20160805-20190220) 陈剑波(20181108-20200224) 李武群(20191018-至今) 胡永杰(20210125-20230804),否,混合型基金,偏股混合型基金,18526174.23,9.1232876712329,,89.877493122755
4754,000652.OF,博时裕隆混合A,陈鹏扬,丛林(20140603-20150824) 陈鹏扬(20150824-至今),否,混合型基金,灵活配置型基金,1538532774.91,9.3315068493151,,85.385076427092
4768,000727.OF,融通健康产业灵活配置混合A/B,万民远,蒋秀蕾(20141225-20160902) 万民远(20160826-至今),否,混合型基金,灵活配置型基金,3612595760.86,8.7698630136986,,93.022344600411
4770,000742.OF,国泰新经济灵活配置混合A,彭凌志,范迪钊(20140916-20150126) 周伟锋(20150126-20161214) 彭凌志(20151201-至今),否,混合型基金,灵活配置型基金,457117380.87,9.0438356164384,,92.257670623756
4772,000747.OF,广发逆向策略混合A,程琨,程琨(20140904-至今),否,混合型基金,灵活配置型基金,138052783.23,9.0767123287671,,94.840999921811
4776,000757.OF,华富智慧城市灵活配置混合,高靖瑜,龚炜(20141031-20200227) 刘文正(20141117-20170328) 王翔(20141119-20180125) 翁海波(20160224-20170509) 高靖瑜(20170509-至今),否,混合型基金,灵活配置型基金,41062914.92,8.9205479452055,,90.623283301974
4782,000794.OF,宝盈睿丰创新混合A/B,朱建明,彭敢(20140926-20170104) 易祚兴(20160630-20170729) 朱建明(20170105-至今) 杨思亮(20180303-20210116),否,混合型基金,灵活配置型基金,35542737.15,9.0164383561644,,88.927963269096
4798,000877.OF,华泰柏瑞量化优选混合,"盛豪,雷文渊",田汉卿(20141217-20200713) 盛豪(20151013-至今) 雷文渊(20220805-至今),否,混合型基金,灵活配置型基金,760566281.01,8.7917808219178,,94.052235832763
4801,000880.OF,富国研究精选灵活配置混合A,刘莉莉,尚鹏岳(20141212-20150609) 李晓铭(20150206-20190419) 汪孟海(20171212-20210126) 刘莉莉(20190201-至今),否,混合型基金,灵活配置型基金,1282084843.09,8.8054794520548,,90.168144817039
4810,000934.OF,国富大中华精选混合(QDII)人民币,徐成,曾宇(20150203-20160224) 徐成(20151224-至今),否,QDII基金,QDII混合型基金,1842978794.17,8.6602739726027,,83.826900826375
4813,000939.OF,中银研究精选灵活配置混合A,吴印,张发余(20141223-20150417) 辜岚(20150323-20161102) 赵志华(20161102-20191021) 吴印(20171027-至今),否,混合型基金,灵活配置型基金,191533342.53,8.7753424657534,,83.086969778879
4814,000940.OF,富国中小盘精选混合A,曹晋,曹晋(20150123-至今),否,混合型基金,偏股混合型基金,912669071.15,8.6904109589041,,72.109776175001
4820,000965.OF,汇丰晋信新动力混合,"陈平,闵良超",曹庆(20150211-20160430) 郑屹(20150211-20160820) 陈平(20160820-至今) 闵良超(20210930-至今),否,混合型基金,偏股混合型基金,1373548939.82,8.6383561643836,,92.450642594243
4822,000967.OF,华泰柏瑞创新动力混合,吴邦栋,张慧(20150206-20230609) 吴邦栋(20180314-至今),否,混合型基金,灵活配置型基金,290338864.0,8.6520547945205,,91.08283698458
4825,000976.OF,长城新兴产业混合A,陈良栋,吴文庆(20150217-20170316) 徐九龙(20150217-20160301) 陈良栋(20170316-至今),否,混合型基金,灵活配置型基金,71271406.62,8.6219178082192,,91.734998551699
4826,000977.OF,长城环保主题灵活配置混合A,廖瀚博,吴文庆(20150408-20160727) 蒋劲刚(20150408-20160727) 乔春(20150420-20170818) 何以广(20170818-20181207) 廖瀚博(20180308-至今),否,混合型基金,灵活配置型基金,814257575.23,8.4849315068493,,76.16975016576
4832,001000.OF,中欧明睿新起点混合,葛兰,葛兰(20150129-20160422) 刘明月(20150518-20161201) 周晶(20161201-20180713) 张跃鹏(20170623-20180712) 葛兰(20180712-至今),否,混合型基金,偏股混合型基金,1431914528.05,8.6739726027397,,86.664192409581
4835,001017.OF,宏利改革动力混合A,刘欣,刘欣(20150213-至今),否,混合型基金,灵活配置型基金,96364665.23,8.6328767123288,,92.715717706603
4836,001018.OF,易方达新经济混合,陈皓,陈皓(20150212-至今),否,混合型基金,灵活配置型基金,5060235736.39,8.6356164383562,,88.62502244904
4839,001053.OF,南方创新经济,章晖,杜冬松(20150324-20160330) 章晖(20150619-至今),否,混合型基金,灵活配置型基金,1882626054.26,8.5260273972603,,87.840441179914
4845,001071.OF,华安媒体互联网混合A,胡宜斌,陈逊(20150515-20150626) 崔莹(20150618-20160921) 胡宜斌(20151126-至今),否,混合型基金,灵活配置型基金,5056497961.32,8.3835616438356,,90.587795915037
4847,001074.OF,华泰柏瑞量化驱动混合A,"孔令烨,盛豪",田汉卿(20150324-20200713) 盛豪(20151013-至今) 孔令烨(20220805-至今),否,混合型基金,灵活配置型基金,378880857.4,8.5260273972603,,93.05379790674
4851,001102.OF,前海开源国家比较优势混合A,曲扬,曲扬(20150508-至今),否,混合型基金,灵活配置型基金,3934853001.57,8.4027397260274,,93.15948007529
4853,001106.OF,华商健康生活混合,何奇峰,蔡建军(20150317-20171225) 何奇峰(20171221-至今),否,混合型基金,灵活配置型基金,193179785.05,8.5452054794521,,81.723563756497
4859,001117.OF,中欧精选定期开放混合A,周蔚文,曹剑飞(20150318-20160408) 刘明月(20160108-20161201) 周蔚文(20161201-至今),否,混合型基金,灵活配置型基金,4182530173.88,8.5424657534247,,84.913709766734
4865,001125.OF,博时互联网主题灵活配置混合,郭晓林,招扬(20150428-20180319) 张雪川(20150428-20160607) 郭晓林(20160720-至今) 肖瑞瑾(20170105-20190621),否,混合型基金,灵活配置型基金,358951913.55,8.4301369863014,,80.287987123338
4872,001143.OF,华商量化进取混合,邓默,费鹏(20150409-20151105) 邓默(20150909-至今) 王东旋(20150909-20170426),否,混合型基金,灵活配置型基金,362029063.06,8.4821917808219,,83.160091453791
4877,001150.OF,融通互联网传媒灵活配置混合,张鹏,刘格菘(20150416-20170218) 林清源(20150512-20160726) 张鹏(20150829-至今) 伍文友(20151117-20190126) 关山(20190126-20230331),否,混合型基金,灵活配置型基金,806603528.6,8.4630136986301,,92.33398140381
4888,001179.OF,德邦大健康灵活配置混合A,黎莹,李煜(20150429-20150618) 黎莹(20150604-至今),否,混合型基金,灵活配置型基金,277601642.95,8.427397260274,,92.756015475805
4892,001184.OF,易方达新常态混合,孙松,宋昆(20150430-20190112) 樊正伟(20150430-20180324) 赵锴(20181212-20200625) 孙松(20181225-至今),否,混合型基金,灵活配置型基金,2051929821.37,8.4246575342466,,92.496055259473
4912,001222.OF,鹏华外延成长混合,陈璇淼,张卓(20150519-20170318) 陈璇淼(20160329-至今),否,混合型基金,灵活配置型基金,1217813912.42,8.372602739726,,77.320370424152
4927,001255.OF,长城改革红利混合A,赵凤飞,吴文庆(20150609-20170316) 赵波(20160121-20190308) 郑帮强(20170316-20180803) 赵凤飞(20180308-至今),否,混合型基金,灵活配置型基金,128446097.38,8.3150684931507,,85.659925868977
4928,001256.OF,泓德优选成长混合,王克玉,王德晓(20150521-20151118) 王克玉(20151009-至今),否,混合型基金,偏股混合型基金,2401554355.28,8.3671232876712,,93.189770007478
4941,001280.OF,银华聚利灵活配置混合A,孙蓓琳,胡娜(20150514-20161018) 哈默(20161017-20171109) 孙蓓琳(20171108-至今),否,混合型基金,灵活配置型基金,426499160.57,8.386301369863,,86.368300168379
4951,001297.OF,平安智慧中国混合,李化松,孙健(20150609-20160817) 史献涛(20151110-20160831) 神爱前(20160802-20190118) 李化松(20180810-至今),否,混合型基金,灵活配置型基金,289999391.93,8.3150684931507,,85.002823157471
4990,001349.OF,富国改革动力混合,徐斌,汪鸣(20150520-20171229) 张啸伟(20150818-20180427) 李晓铭(20160205-20190823) 徐斌(20190820-至今),否,混合型基金,偏股混合型基金,1291493781.0,8.3698630136986,,85.253530854594
5001,001366.OF,金鹰产业整合混合A,杨晓斌,王喆(20150616-20160713) 于利强(20150616-20190327) 杨晓斌(20190314-至今),否,混合型基金,灵活配置型基金,98912408.97,8.2958904109589,,94.715242749199
5003,001371.OF,富国沪港深价值精选灵活配置混合A,汪孟海,张峰(20150624-20180726) 汪孟海(20151009-至今),否,混合型基金,灵活配置型基金,1863016637.04,8.2739726027397,,86.523819836427
5004,001373.OF,易方达新丝路混合,"杨宗昌,祁禾",樊正伟(20150527-20171230) 张坤(20151107-20210211) 郭杰(20151107-20171230) 宋昆(20171230-20190112) 祁禾(20181211-至今) 杨宗昌(20210211-至今),否,混合型基金,灵活配置型基金,3581654868.53,8.3506849315068,,82.626311136857
5010,001382.OF,易方达国企改革混合,郭杰,郭杰(20170823-至今),否,混合型基金,偏股混合型基金,640191772.46,6.1068493150685,,89.705093168138
5017,001398.OF,华泰柏瑞健康生活混合,吕慧建,徐晓杰(20150618-20180530) 吕慧建(20150618-至今),否,混合型基金,灵活配置型基金,94754166.96,8.2904109589041,,94.45038783126
5040,001437.OF,易方达瑞享灵活配置混合I,武阳,廖振华(20150626-20160531) 梁裕宁(20160123-20171230) 武阳(20171230-至今),否,混合型基金,灵活配置型基金,883838735.54,8.2684931506849,,94.5207511463
5053,001457.OF,华商新常态混合A,吴昊,吴鹏飞(20150629-20160829) 高兵(20160805-20180716) 吴昊(20180712-至今),否,混合型基金,灵活配置型基金,143287837.01,8.2602739726027,,88.142460879799
5058,001468.OF,广发改革混合,陈少平,白金(20150727-20170421) 王小松(20170421-20190329) 陈少平(20190329-至今),否,混合型基金,灵活配置型基金,461525691.57,8.1835616438356,,90.615369005209
5062,001475.OF,易方达国防军工混合A,何崇恺,陈皓(20150619-20200606) 何崇恺(20191128-至今),否,混合型基金,偏股混合型基金,11583121845.34,8.2876712328767,,94.49464129237
5064,001480.OF,财通成长优选混合,金梓才,金梓才(20150629-至今),否,混合型基金,灵活配置型基金,1142436716.37,8.2602739726027,,94.318212196799
5081,001513.OF,易方达信息产业混合A,郑希,郑希(20160927-至今),否,混合型基金,偏股混合型基金,3207464960.94,7.0109589041096,,92.683142458048
5094,001538.OF,摩根科技前沿混合A,李德辉,蔡晟(20150709-20150925) 李博(20150824-20161118) 李德辉(20161118-至今),否,混合型基金,灵活配置型基金,2920303044.68,8.2328767123288,,78.308540346269
5098,001558.OF,天弘医疗健康A,"刘盟盟,郭相博",刘冬(20150630-20170417) 张子法(20170417-20180117) 刘盟盟(20180118-至今) 郭相博(20180118-至今),否,混合型基金,偏股混合型基金,305309411.29,8.2575342465753,,84.494363524723
5102,001564.OF,东方红京东大数据混合A,周云,杨达治(20150731-20160129) 周云(20150914-至今),否,混合型基金,灵活配置型基金,1416510959.05,8.172602739726,,75.469652285675
5105,001569.OF,泰信国策驱动灵活配置混合,吴秉韬,车广路(20151027-20190830) 吴秉韬(20190725-至今),否,混合型基金,灵活配置型基金,117928413.18,7.9315068493151,,64.903629741183
5120,001607.OF,英大策略优选A,"张媛,张大铮",袁忠伟(20151202-20190311) 张玮(20160317-20170328) 张媛(20190311-至今) 张大铮(20200106-至今) 汤戈(20210806-20230331),否,混合型基金,灵活配置型基金,61257427.39,7.8328767123288,,92.447129870923
5142,001667.OF,南方转型增长灵活配置混合A,林乐峰,张旭(20160817-20190315) 林乐峰(20171215-至今),否,混合型基金,灵活配置型基金,3214847889.83,7.1232876712329,,93.558543526902
5143,001668.OF,汇添富全球互联混合(QDII)A,杨瑨,韩贤旺(20170125-20180516) 杨瑨(20170125-至今) 欧阳沁春(20170125-20180516),否,QDII基金,QDII混合型基金,1296996082.26,6.6821917808219,,93.438389871152
5154,001701.OF,国联产业升级混合,甘传琦,娄涛(20160318-20160628) 孔学兵(20160623-20170710) 甘传琦(20170605-至今) 杨鑫桐(20201113-20230215),否,混合型基金,灵活配置型基金,451692028.48,7.5397260273973,,90.211927239722
5207,001798.OF,泰康新回报灵活配置混合A,陈怡,蒋利娟(20150923-20200106) 彭一博(20151102-20171128) 陈怡(20171128-至今),否,混合型基金,灵活配置型基金,92101346.8,8.0246575342466,,81.349617855922
5215,001808.OF,银华互联网主题灵活配置混合A,王浩,王浩(20151118-至今),否,混合型基金,灵活配置型基金,78420331.72,7.8712328767123,,76.421468699484
5217,001810.OF,中欧潜力价值灵活配置混合A,"曹名长,沈悦",张燕(20150930-20161117) 曹名长(20151120-至今) 袁维德(20161228-20220211) 沈悦(20200512-至今),否,混合型基金,灵活配置型基金,1717220005.81,8.0054794520548,,94.041831033079
5228,001832.OF,易方达瑞恒混合,"王元春,萧楠",萧楠(20180110-至今) 王元春(20181208-至今),否,混合型基金,灵活配置型基金,3149952085.73,5.7232876712329,,89.944330449185
5232,001837.OF,前海开源沪港深蓝筹精选混合A,曲扬,曲扬(20151208-至今),否,混合型基金,灵活配置型基金,885784192.01,7.8164383561644,,91.807779391711
5233,001838.OF,国投瑞银国家安全混合A,李轩,李轩(20151202-至今),否,混合型基金,灵活配置型基金,2782292301.93,7.8328767123288,,94.694199037223
5238,001857.OF,易方达现代服务业混合,王元春,萧楠(20171122-20200606) 王元春(20181208-至今),否,混合型基金,灵活配置型基金,760279952.24,5.8575342465753,,91.975116739532
5240,001861.OF,富安达健康人生混合A,李守峰,毛矛(20151125-20161216) 李守峰(20151225-至今) 纪青(20161216-20211103),否,混合型基金,灵活配置型基金,48532057.91,7.8520547945205,,88.062331309169
